id,label,kingdom,gbifkey,occupancy,alien
Tsuga heterophylla,Tsuga heterophylla,Plantae,2687210,90,True
Brachypodium sylvaticum,Brachypodium sylvaticum,Plantae,5290146,1884,False
Cynodon dactylon,Cynodon dactylon,Plantae,6109637,180,True
Elymus repens,Elymus repens,Plantae,5290299,4817,False
Erysimum cheiri,Erysimum cheiri,Plantae,3048203,273,True
Hesperis matronalis,Hesperis matronalis,Plantae,3042291,550,True
Isatis tinctoria,Isatis tinctoria,Plantae,5374118,50,True
Melica uniflora,Melica uniflora,Plantae,4116392,625,False
Montia fontana,Montia fontana,Plantae,9004024,34,False
Tilia platyphyllos,Tilia platyphyllos,Plantae,3152048,842,False
Aurinia saxatilis,Aurinia saxatilis,Plantae,5377778,26,True
Eurydema oleracea,Eurydema oleracea,Animalia,4485898,981,False
Pyrrhocoris apterus,Pyrrhocoris apterus,Animalia,4486826,3184,False
Sedum album,Sedum album,Plantae,5362008,887,False
Spiraea japonica,Spiraea japonica,Plantae,8170635,56,True
Anthemis arvensis,Anthemis arvensis,Plantae,3102781,130,False
Campanula rapunculus,Campanula rapunculus,Plantae,5411920,2688,False
Carlina vulgaris,Carlina vulgaris,Plantae,3105380,240,False
Colutea arborescens,Colutea arborescens,Plantae,7844167,126,True
Lathyrus nissolia,Lathyrus nissolia,Plantae,5356542,626,False
Linaria repens,Linaria repens,Plantae,5415019,56,False
Medicago falcata,Medicago falcata,Plantae,2965354,330,False
Phyteuma nigrum,Phyteuma nigrum,Plantae,3166917,132,False
Rhinanthus alectorolophus,Rhinanthus alectorolophus,Plantae,3172045,104,False
Trifolium resupinatum,Trifolium resupinatum,Plantae,5359175,74,True
Plecotus auritus,Plecotus auritus,Animalia,5218507,6,False
Myotis daubentonii,Myotis daubentonii,Animalia,2432439,6,False
Myotis nattereri,Myotis nattereri,Animalia,2432389,9,False
Pipistrellus pipistrellus,Pipistrellus pipistrellus,Animalia,5218465,14,False
Cuscuta epithymum,Cuscuta epithymum,Plantae,2927518,502,False
Spergularia rubra,Spergularia rubra,Plantae,3085633,1047,False
Barbarea vulgaris,Barbarea vulgaris,Plantae,5708780,13,False
Cymbalaria muralis,Cymbalaria muralis,Plantae,8200663,2829,False
Dittrichia graveolens,Dittrichia graveolens,Plantae,3101193,101,True
Euphorbia peplus,Euphorbia peplus,Plantae,3066386,2520,False
Kalmia angustifolia,Kalmia angustifolia,Plantae,2883007,9,True
Styphnolobium japonicum,Styphnolobium japonicum,Plantae,2963569,11,True
Veronica chamaedrys,Veronica chamaedrys,Plantae,7874883,4323,False
Ipomoea hederacea,Ipomoea hederacea,Plantae,2928538,14,True
Parietaria judaica,Parietaria judaica,Plantae,5361801,549,False
Parietaria officinalis,Parietaria officinalis,Plantae,5361803,224,False
Rudbeckia laciniata,Rudbeckia laciniata,Plantae,3114229,36,True
Soleirolia soleirolii,Soleirolia soleirolii,Plantae,2984366,77,True
Symphoricarpos orbiculatus,Symphoricarpos orbiculatus,Plantae,2888636,11,True
Tilia europaea,Tilia europaea,Plantae,3152046,118,False
Leycesteria formosa,Leycesteria formosa,Plantae,2888579,32,True
